"Codice comune","Comune","Età","Sesso","Popolazione"
"017084","Irma","66","Totale","2"
"017084","Irma","66","Maschi","1"
"017084","Irma","66","Femmine","1"
"017084","Irma","67","Totale","1"
"017084","Irma","67","Maschi","1"
"017084","Irma","67","Femmine","0"
"017084","Irma","68","Totale","2"
"017084","Irma","68","Maschi","1"
"017084","Irma","68","Femmine","1"
"017084","Irma","69","Totale","3"
"017084","Irma","69","Maschi","1"
"017084","Irma","69","Femmine","2"
"017084","Irma","70","Totale","2"
"017084","Irma","70","Maschi","1"
"017084","Irma","70","Femmine","1"
"017084","Irma","71","Totale","2"
"017084","Irma","71","Maschi","1"
"017084","Irma","71","Femmine","1"
"017084","Irma","72","Totale","1"
"017084","Irma","72","Maschi","0"
"017084","Irma","72","Femmine","1"
"017084","Irma","73","Totale","2"
"017084","Irma","73","Maschi","1"
"017084","Irma","73","Femmine","1"
"017084","Irma","74","Totale","1"
"017084","Irma","74","Maschi","1"
"017084","Irma","74","Femmine","0"
"017084","Irma","75","Totale","2"
"017084","Irma","75","Maschi","1"
"017084","Irma","75","Femmine","1"
"017084","Irma","76","Totale","1"
"017084","Irma","76","Maschi","1"
"017084","Irma","76","Femmine","0"
"017084","Irma","77","Totale","1"
"017084","Irma","77","Maschi","0"
"017084","Irma","77","Femmine","1"
"017084","Irma","78","Totale","1"
"017084","Irma","78","Maschi","1"
"017084","Irma","78","Femmine","0"
"017084","Irma","79","Totale","0"
"017084","Irma","79","Maschi","0"
"017084","Irma","79","Femmine","0"
"017084","Irma","80","Totale","2"
"017084","Irma","80","Maschi","1"
"017084","Irma","80","Femmine","1"
"017084","Irma","81","Totale","1"
"017084","Irma","81","Maschi","0"
"017084","Irma","81","Femmine","1"
"017084","Irma","82","Totale","1"
"017084","Irma","82","Maschi","1"
"017084","Irma","82","Femmine","0"
"017084","Irma","83","Totale","0"
"017084","Irma","83","Maschi","0"
"017084","Irma","83","Femmine","0"
"017084","Irma","84","Totale","0"
"017084","Irma","84","Maschi","0"
"017084","Irma","84","Femmine","0"
"017084","Irma","85","Totale","0"
"017084","Irma","85","Maschi","0"
"017084","Irma","85","Femmine","0"
"017084","Irma","86","Totale","1"
"017084","Irma","86","Maschi","0"
"017084","Irma","86","Femmine","1"
"017084","Irma","87","Totale","0"
"017084","Irma","87","Maschi","0"
"017084","Irma","87","Femmine","0"
"017084","Irma","88","Totale","2"
"017084","Irma","88","Maschi","0"
"017084","Irma","88","Femmine","2"
"017084","Irma","89","Totale","1"
"017084","Irma","89","Maschi","0"
"017084","Irma","89","Femmine","1"
"017084","Irma","90","Totale","1"
"017084","Irma","90","Maschi","0"
"017084","Irma","90","Femmine","1"
"017084","Irma","91","Totale","1"
"017084","Irma","91","Maschi","0"
"017084","Irma","91","Femmine","1"
"017084","Irma","92","Totale","1"
"017084","Irma","92","Maschi","0"
"017084","Irma","92","Femmine","1"
"017084","Irma","93","Totale","0"
"017084","Irma","93","Maschi","0"
"017084","Irma","93","Femmine","0"
"017084","Irma","94","Totale","0"
"017084","Irma","94","Maschi","0"
"017084","Irma","94","Femmine","0"
"017084","Irma","95","Totale","0"
"017084","Irma","95","Maschi","0"
"017084","Irma","95","Femmine","0"
"017084","Irma","96","Totale","0"
"017084","Irma","96","Maschi","0"
"017084","Irma","96","Femmine","0"
"017084","Irma","97","Totale","0"
"017084","Irma","97","Maschi","0"
"017084","Irma","97","Femmine","0"
"017084","Irma","98","Totale","0"
"017084","Irma","98","Maschi","0"
"017084","Irma","98","Femmine","0"
"017084","Irma","99","Totale","0"
"017084","Irma","99","Maschi","0"
"017084","Irma","99","Femmine","0"
"017084","Irma","100 e oltre","Totale","0"
"017084","Irma","100 e oltre","Maschi","0"
"017084","Irma","100 e oltre","Femmine","0"
"017085","Iseo","0","Totale","75"
"017085","Iseo","0","Maschi","31"
"017085","Iseo","0","Femmine","44"
"017085","Iseo","1","Totale","82"
"017085","Iseo","1","Maschi","41"
"017085","Iseo","1","Femmine","41"
"017085","Iseo","2","Totale","85"
"017085","Iseo","2","Maschi","46"
"017085","Iseo","2","Femmine","39"
"017085","Iseo","3","Totale","69"
"017085","Iseo","3","Maschi","33"
"017085","Iseo","3","Femmine","36"
"017085","Iseo","4","Totale","84"
"017085","Iseo","4","Maschi","52"
"017085","Iseo","4","Femmine","32"
"017085","Iseo","5","Totale","71"
"017085","Iseo","5","Maschi","38"
"017085","Iseo","5","Femmine","33"
"017085","Iseo","6","Totale","84"
"017085","Iseo","6","Maschi","45"
"017085","Iseo","6","Femmine","39"
"017085","Iseo","7","Totale","83"
"017085","Iseo","7","Maschi","43"
"017085","Iseo","7","Femmine","40"
"017085","Iseo","8","Totale","86"
"017085","Iseo","8","Maschi","42"
"017085","Iseo","8","Femmine","44"
"017085","Iseo","9","Totale","95"
"017085","Iseo","9","Maschi","49"
"017085","Iseo","9","Femmine","46"
"017085","Iseo","10","Totale","80"
"017085","Iseo","10","Maschi","35"
"017085","Iseo","10","Femmine","45"
"017085","Iseo","11","Totale","79"
"017085","Iseo","11","Maschi","33"
"017085","Iseo","11","Femmine","46"
"017085","Iseo","12","Totale","78"
"017085","Iseo","12","Maschi","42"
"017085","Iseo","12","Femmine","36"
"017085","Iseo","13","Totale","81"
"017085","Iseo","13","Maschi","43"
"017085","Iseo","13","Femmine","38"
"017085","Iseo","14","Totale","70"
"017085","Iseo","14","Maschi","30"
"017085","Iseo","14","Femmine","40"
"017085","Iseo","15","Totale","79"
"017085","Iseo","15","Maschi","36"
"017085","Iseo","15","Femmine","43"
"017085","Iseo","16","Totale","71"
"017085","Iseo","16","Maschi","35"
"017085","Iseo","16","Femmine","36"
"017085","Iseo","17","Totale","70"
"017085","Iseo","17","Maschi","40"
"017085","Iseo","17","Femmine","30"
"017085","Iseo","18","Totale","63"
"017085","Iseo","18","Maschi","30"
"017085","Iseo","18","Femmine","33"
"017085","Iseo","19","Totale","82"
"017085","Iseo","19","Maschi","47"
"017085","Iseo","19","Femmine","35"
"017085","Iseo","20","Totale","75"
"017085","Iseo","20","Maschi","40"
"017085","Iseo","20","Femmine","35"
"017085","Iseo","21","Totale","88"
"017085","Iseo","21","Maschi","45"
"017085","Iseo","21","Femmine","43"
"017085","Iseo","22","Totale","92"
"017085","Iseo","22","Maschi","50"
"017085","Iseo","22","Femmine","42"
"017085","Iseo","23","Totale","64"
"017085","Iseo","23","Maschi","41"
"017085","Iseo","23","Femmine","23"
"017085","Iseo","24","Totale","89"
"017085","Iseo","24","Maschi","42"
"017085","Iseo","24","Femmine","47"
"017085","Iseo","25","Totale","81"
"017085","Iseo","25","Maschi","43"
"017085","Iseo","25","Femmine","38"
"017085","Iseo","26","Totale","105"
"017085","Iseo","26","Maschi","50"
"017085","Iseo","26","Femmine","55"
"017085","Iseo","27","Totale","77"
"017085","Iseo","27","Maschi","40"
"017085","Iseo","27","Femmine","37"
"017085","Iseo","28","Totale","75"
"017085","Iseo","28","Maschi","31"
"017085","Iseo","28","Femmine","44"
"017085","Iseo","29","Totale","72"
"017085","Iseo","29","Maschi","35"
"017085","Iseo","29","Femmine","37"
"017085","Iseo","30","Totale","85"
"017085","Iseo","30","Maschi","48"
"017085","Iseo","30","Femmine","37"
"017085","Iseo","31","Totale","107"
"017085","Iseo","31","Maschi","55"
"017085","Iseo","31","Femmine","52"
"017085","Iseo","32","Totale","102"
"017085","Iseo","32","Maschi","49"
"017085","Iseo","32","Femmine","53"
"017085","Iseo","33","Totale","104"
"017085","Iseo","33","Maschi","44"
"017085","Iseo","33","Femmine","60"
"017085","Iseo","34","Totale","116"
"017085","Iseo","34","Maschi","62"
"017085","Iseo","34","Femmine","54"
"017085","Iseo","35","Totale","103"
"017085","Iseo","35","Maschi","46"
"017085","Iseo","35","Femmine","57"
"017085","Iseo","36","Totale","98"
"017085","Iseo","36","Maschi","53"
"017085","Iseo","36","Femmine","45"
"017085","Iseo","37","Totale","131"
"017085","Iseo","37","Maschi","59"
"017085","Iseo","37","Femmine","72"
"017085","Iseo","38","Totale","124"
"017085","Iseo","38","Maschi","70"
"017085","Iseo","38","Femmine","54"
"017085","Iseo","39","Totale","137"
"017085","Iseo","39","Maschi","65"
"017085","Iseo","39","Femmine","72"
"017085","Iseo","40","Totale","133"
"017085","Iseo","40","Maschi","59"
"017085","Iseo","40","Femmine","74"
"017085","Iseo","41","Totale","134"
"017085","Iseo","41","Maschi","55"
"017085","Iseo","41","Femmine","79"
"017085","Iseo","42","Totale","145"
"017085","Iseo","42","Maschi","75"
"017085","Iseo","42","Femmine","70"
"017085","Iseo","43","Totale","156"
"017085","Iseo","43","Maschi","86"
"017085","Iseo","43","Femmine","70"
"017085","Iseo","44","Totale","147"
"017085","Iseo","44","Maschi","78"
"017085","Iseo","44","Femmine","69"
"017085","Iseo","45","Totale","153"
"017085","Iseo","45","Maschi","78"
"017085","Iseo","45","Femmine","75"
"017085","Iseo","46","Totale","149"
"017085","Iseo","46","Maschi","74"
"017085","Iseo","46","Femmine","75"
"017085","Iseo","47","Totale","165"
"017085","Iseo","47","Maschi","90"
"017085","Iseo","47","Femmine","75"
"017085","Iseo","48","Totale","156"
"017085","Iseo","48","Maschi","73"
"017085","Iseo","48","Femmine","83"
"017085","Iseo","49","Totale","143"
"017085","Iseo","49","Maschi","75"
"017085","Iseo","49","Femmine","68"
"017085","Iseo","50","Totale","143"
"017085","Iseo","50","Maschi","81"
"017085","Iseo","50","Femmine","62"
"017085","Iseo","51","Totale","156"
"017085","Iseo","51","Maschi","81"
"017085","Iseo","51","Femmine","75"
"017085","Iseo","52","Totale","143"
"017085","Iseo","52","Maschi","67"
"017085","Iseo","52","Femmine","76"
"017085","Iseo","53","Totale","159"
"017085","Iseo","53","Maschi","76"
"017085","Iseo","53","Femmine","83"
"017085","Iseo","54","Totale","132"
"017085","Iseo","54","Maschi","63"
"017085","Iseo","54","Femmine","69"
"017085","Iseo","55","Totale","131"
"017085","Iseo","55","Maschi","67"
"017085","Iseo","55","Femmine","64"
"017085","Iseo","56","Totale","111"
"017085","Iseo","56","Maschi","57"
"017085","Iseo","56","Femmine","54"
"017085","Iseo","57","Totale","138"
"017085","Iseo","57","Maschi","67"
"017085","Iseo","57","Femmine","71"
"017085","Iseo","58","Totale","115"
"017085","Iseo","58","Maschi","54"
"017085","Iseo","58","Femmine","61"
"017085","Iseo","59","Totale","136"
"017085","Iseo","59","Maschi","60"
"017085","Iseo","59","Femmine","76"
"017085","Iseo","60","Totale","100"
"017085","Iseo","60","Maschi","50"
"017085","Iseo","60","Femmine","50"
"017085","Iseo","61","Totale","126"
"017085","Iseo","61","Maschi","59"
"017085","Iseo","61","Femmine","67"
"017085","Iseo","62","Totale","94"
"017085","Iseo","62","Maschi","56"
"017085","Iseo","62","Femmine","38"
"017085","Iseo","63","Totale","126"
"017085","Iseo","63","Maschi","66"
"017085","Iseo","63","Femmine","60"
"017085","Iseo","64","Totale","103"
"017085","Iseo","64","Maschi","51"
"017085","Iseo","64","Femmine","52"
"017085","Iseo","65","Totale","118"
"017085","Iseo","65","Maschi","46"
"017085","Iseo","65","Femmine","72"
"017085","Iseo","66","Totale","112"
"017085","Iseo","66","Maschi","45"
"017085","Iseo","66","Femmine","67"
"017085","Iseo","67","Totale","111"
"017085","Iseo","67","Maschi","53"
"017085","Iseo","67","Femmine","58"
"017085","Iseo","68","Totale","120"
"017085","Iseo","68","Maschi","63"
"017085","Iseo","68","Femmine","57"
"017085","Iseo","69","Totale","137"
"017085","Iseo","69","Maschi","65"
"017085","Iseo","69","Femmine","72"
"017085","Iseo","70","Totale","97"
"017085","Iseo","70","Maschi","42"
"017085","Iseo","70","Femmine","55"
"017085","Iseo","71","Totale","111"
"017085","Iseo","71","Maschi","55"
"017085","Iseo","71","Femmine","56"
"017085","Iseo","72","Totale","120"
"017085","Iseo","72","Maschi","47"
"017085","Iseo","72","Femmine","73"
"017085","Iseo","73","Totale","112"
"017085","Iseo","73","Maschi","54"
"017085","Iseo","73","Femmine","58"
"017085","Iseo","74","Totale","104"
"017085","Iseo","74","Maschi","63"
"017085","Iseo","74","Femmine","41"
"017085","Iseo","75","Totale","99"
"017085","Iseo","75","Maschi","45"
"017085","Iseo","75","Femmine","54"
"017085","Iseo","76","Totale","108"
"017085","Iseo","76","Maschi","48"
"017085","Iseo","76","Femmine","60"
"017085","Iseo","77","Totale","95"
"017085","Iseo","77","Maschi","37"
"017085","Iseo","77","Femmine","58"
"017085","Iseo","78","Totale","99"
"017085","Iseo","78","Maschi","41"
"017085","Iseo","78","Femmine","58"
"017085","Iseo","79","Totale","76"
"017085","Iseo","79","Maschi","29"
"017085","Iseo","79","Femmine","47"
"017085","Iseo","80","Totale","59"
"017085","Iseo","80","Maschi","29"
"017085","Iseo","80","Femmine","30"
"017085","Iseo","81","Totale","70"
"017085","Iseo","81","Maschi","28"
"017085","Iseo","81","Femmine","42"
"017085","Iseo","82","Totale","62"
"017085","Iseo","82","Maschi","19"
"017085","Iseo","82","Femmine","43"
"017085","Iseo","83","Totale","65"
"017085","Iseo","83","Maschi","23"
"017085","Iseo","83","Femmine","42"
"017085","Iseo","84","Totale","72"
"017085","Iseo","84","Maschi","33"
"017085","Iseo","84","Femmine","39"
"017085","Iseo","85","Totale","53"
"017085","Iseo","85","Maschi","16"
"017085","Iseo","85","Femmine","37"
"017085","Iseo","86","Totale","44"
"017085","Iseo","86","Maschi","15"
"017085","Iseo","86","Femmine","29"
"017085","Iseo","87","Totale","35"
"017085","Iseo","87","Maschi","12"
"017085","Iseo","87","Femmine","23"
"017085","Iseo","88","Totale","27"
"017085","Iseo","88","Maschi","10"
"017085","Iseo","88","Femmine","17"
"017085","Iseo","89","Totale","42"
"017085","Iseo","89","Maschi","12"
"017085","Iseo","89","Femmine","30"
"017085","Iseo","90","Totale","20"
"017085","Iseo","90","Maschi","7"
"017085","Iseo","90","Femmine","13"
"017085","Iseo","91","Totale","16"
"017085","Iseo","91","Maschi","6"
"017085","Iseo","91","Femmine","10"
"017085","Iseo","92","Totale","26"
"017085","Iseo","92","Maschi","8"
"017085","Iseo","92","Femmine","18"
"017085","Iseo","93","Totale","11"
"017085","Iseo","93","Maschi","3"
"017085","Iseo","93","Femmine","8"
"017085","Iseo","94","Totale","6"
"017085","Iseo","94","Maschi","0"
"017085","Iseo","94","Femmine","6"
"017085","Iseo","95","Totale","7"
"017085","Iseo","95","Maschi","1"
"017085","Iseo","95","Femmine","6"
"017085","Iseo","96","Totale","4"
"017085","Iseo","96","Maschi","0"
"017085","Iseo","96","Femmine","4"
"017085","Iseo","97","Totale","2"
"017085","Iseo","97","Maschi","1"
"017085","Iseo","97","Femmine","1"
"017085","Iseo","98","Totale","2"
"017085","Iseo","98","Maschi","0"
"017085","Iseo","98","Femmine","2"
"017085","Iseo","99","Totale","4"
"017085","Iseo","99","Maschi","1"
"017085","Iseo","99","Femmine","3"
"017085","Iseo","100 e oltre","Totale","1"
"017085","Iseo","100 e oltre","Maschi","0"
"017085","Iseo","100 e oltre","Femmine","1"
"017086","Isorella","0","Totale","47"
"017086","Isorella","0","Maschi","22"
"017086","Isorella","0","Femmine","25"
"017086","Isorella","1","Totale","42"
"017086","Isorella","1","Maschi","21"
"017086","Isorella","1","Femmine","21"
"017086","Isorella","2","Totale","42"
"017086","Isorella","2","Maschi","31"
"017086","Isorella","2","Femmine","11"
"017086","Isorella","3","Totale","40"
"017086","Isorella","3","Maschi","22"
"017086","Isorella","3","Femmine","18"
"017086","Isorella","4","Totale","42"
"017086","Isorella","4","Maschi","22"
"017086","Isorella","4","Femmine","20"
"017086","Isorella","5","Totale","60"
"017086","Isorella","5","Maschi","29"
"017086","Isorella","5","Femmine","31"
"017086","Isorella","6","Totale","43"
"017086","Isorella","6","Maschi","20"
"017086","Isorella","6","Femmine","23"
"017086","Isorella","7","Totale","52"
"017086","Isorella","7","Maschi","31"
"017086","Isorella","7","Femmine","21"
"017086","Isorella","8","Totale","41"
"017086","Isorella","8","Maschi","22"
"017086","Isorella","8","Femmine","19"
"017086","Isorella","9","Totale","44"
"017086","Isorella","9","Maschi","23"
"017086","Isorella","9","Femmine","21"
"017086","Isorella","10","Totale","45"
"017086","Isorella","10","Maschi","25"
"017086","Isorella","10","Femmine","20"
"017086","Isorella","11","Totale","40"
"017086","Isorella","11","Maschi","22"
"017086","Isorella","11","Femmine","18"
"017086","Isorella","12","Totale","34"
"017086","Isorella","12","Maschi","21"
"017086","Isorella","12","Femmine","13"
"017086","Isorella","13","Totale","52"
"017086","Isorella","13","Maschi","28"
"017086","Isorella","13","Femmine","24"
"017086","Isorella","14","Totale","32"
"017086","Isorella","14","Maschi","14"
"017086","Isorella","14","Femmine","18"
"017086","Isorella","15","Totale","41"
"017086","Isorella","15","Maschi","21"
"017086","Isorella","15","Femmine","20"
"017086","Isorella","16","Totale","53"
"017086","Isorella","16","Maschi","32"
"017086","Isorella","16","Femmine","21"
"017086","Isorella","17","Totale","49"
"017086","Isorella","17","Maschi","21"
"017086","Isorella","17","Femmine","28"
"017086","Isorella","18","Totale","47"
"017086","Isorella","18","Maschi","22"
"017086","Isorella","18","Femmine","25"
"017086","Isorella","19","Totale","46"
"017086","Isorella","19","Maschi","20"
"017086","Isorella","19","Femmine","26"
"017086","Isorella","20","Totale","47"
"017086","Isorella","20","Maschi","34"
"017086","Isorella","20","Femmine","13"
"017086","Isorella","21","Totale","41"
"017086","Isorella","21","Maschi","20"
"017086","Isorella","21","Femmine","21"
"017086","Isorella","22","Totale","42"
"017086","Isorella","22","Maschi","21"
"017086","Isorella","22","Femmine","21"
"017086","Isorella","23","Totale","29"
"017086","Isorella","23","Maschi","13"
"017086","Isorella","23","Femmine","16"
