WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel;NO2_population_weighted_mean_lag0;NO2_population_weighted_mean_lag0_WeekStart;PM25_population_weighted_mean_lag0;PM25_population_weighted_mean_lag0_WeekStart;NO2_population_weighted_mean_lag1;NO2_population_weighted_mean_lag1_WeekStart;PM25_population_weighted_mean_lag1;PM25_population_weighted_mean_lag1_WeekStart;NO2_population_weighted_mean_lag2;NO2_population_weighted_mean_lag2_WeekStart;PM25_population_weighted_mean_lag2;PM25_population_weighted_mean_lag2_WeekStart;NO2_population_weighted_mean_lag3;NO2_population_weighted_mean_lag3_WeekStart;PM25_population_weighted_mean_lag3;PM25_population_weighted_mean_lag3_WeekStart;NO2_population_weighted_mean_lag4;NO2_population_weighted_mean_lag4_WeekStart;PM25_population_weighted_mean_lag4;PM25_population_weighted_mean_lag4_WeekStart
2017-10-02;2017;40;Agricultural;60562;0.990720253624385;4.293121099039001;21.664343551185656;26.93220299913664;2017-10-02;21.664343551185656;2017-10-02;26.93220299913664;2017-10-02;19.415516005733398;2017-09-25;19.42952070812483;2017-09-25;19.440478076462057;2017-09-18;15.529050468981819;2017-09-18;15.257019429845515;2017-09-11;15.535921744159731;2017-09-11;17.265885868517447;2017-09-04;15.500310139898241;2017-09-04
2017-10-02;2017;40;Industrial;338533;1.270186362924737;3.7810198710317753;31.012272358847664;24.714899349537976;2017-10-02;31.012272358847664;2017-10-02;24.714899349537976;2017-10-02;22.07065239640145;2017-09-25;17.647964206629773;2017-09-25;25.941844904339113;2017-09-18;11.181242667642945;2017-09-18;27.034446315353993;2017-09-11;12.95029684280768;2017-09-11;24.00618650790045;2017-09-04;9.762401555465832;2017-09-04
2017-10-09;2017;41;Agricultural;60562;1.1558402958951157;2.3116805917902314;28.266572157819297;43.26195505486123;2017-10-09;28.266572157819297;2017-10-09;43.26195505486123;2017-10-09;21.664343551185656;2017-10-02;26.93220299913664;2017-10-02;19.415516005733398;2017-09-25;19.42952070812483;2017-09-25;19.440478076462057;2017-09-18;15.529050468981819;2017-09-18;15.257019429845515;2017-09-11;15.535921744159731;2017-09-11
2017-10-09;2017;41;Industrial;338533;1.3292647984096086;3.721941435546904;31.47358862810112;36.801780234626776;2017-10-09;31.47358862810112;2017-10-09;36.801780234626776;2017-10-09;31.012272358847664;2017-10-02;24.714899349537976;2017-10-02;22.07065239640145;2017-09-25;17.647964206629773;2017-09-25;25.941844904339113;2017-09-18;11.181242667642945;2017-09-18;27.034446315353993;2017-09-11;12.95029684280768;2017-09-11
2017-10-16;2017;42;Agricultural;60562;0.990720253624385;3.1372808031438852;20.694988516441608;49.865709424061826;2017-10-16;20.694988516441608;2017-10-16;49.865709424061826;2017-10-16;28.266572157819297;2017-10-09;43.26195505486123;2017-10-09;21.664343551185656;2017-10-02;26.93220299913664;2017-10-02;19.415516005733398;2017-09-25;19.42952070812483;2017-09-25;19.440478076462057;2017-09-18;15.529050468981819;2017-09-18
2017-10-16;2017;42;Industrial;338533;1.152029491954994;3.4856276936074178;33.885811870163785;50.97413644253401;2017-10-16;33.885811870163785;2017-10-16;50.97413644253401;2017-10-16;31.47358862810112;2017-10-09;36.801780234626776;2017-10-09;31.012272358847664;2017-10-02;24.714899349537976;2017-10-02;22.07065239640145;2017-09-25;17.647964206629773;2017-09-25;25.941844904339113;2017-09-18;11.181242667642945;2017-09-18
2017-10-23;2017;43;Agricultural;60562;1.6512004227073083;4.458241141309732;33.634412955465585;24.17120770152807;2017-10-23;33.634412955465585;2017-10-23;24.17120770152807;2017-10-23;20.694988516441608;2017-10-16;49.865709424061826;2017-10-16;28.266572157819297;2017-10-09;43.26195505486123;2017-10-09;21.664343551185656;2017-10-02;26.93220299913664;2017-10-02;19.415516005733398;2017-09-25;19.42952070812483;2017-09-25
2017-10-23;2017;43;Industrial;338533;1.4178824516369157;3.8991767420015186;31.549868120350407;20.279558892323458;2017-10-23;31.549868120350407;2017-10-23;20.279558892323458;2017-10-23;33.885811870163785;2017-10-16;50.97413644253401;2017-10-16;31.47358862810112;2017-10-09;36.801780234626776;2017-10-09;31.012272358847664;2017-10-02;24.714899349537976;2017-10-02;22.07065239640145;2017-09-25;17.647964206629773;2017-09-25
2017-10-30;2017;44;Agricultural;60562;1.1558402958951157;3.467520887685347;32.083667152831914;32.81173669960855;2017-10-30;32.083667152831914;2017-10-30;32.81173669960855;2017-10-30;33.634412955465585;2017-10-23;24.17120770152807;2017-10-23;20.694988516441608;2017-10-16;49.865709424061826;2017-10-16;28.266572157819297;2017-10-09;43.26195505486123;2017-10-09;21.664343551185656;2017-10-02;26.93220299913664;2017-10-02
2017-10-30;2017;44;Industrial;338533;1.0929510564701226;3.8696375242590824;29.587405028260545;30.680734839033256;2017-10-30;29.587405028260545;2017-10-30;30.680734839033256;2017-10-30;31.549868120350407;2017-10-23;20.279558892323458;2017-10-23;33.885811870163785;2017-10-16;50.97413644253401;2017-10-16;31.47358862810112;2017-10-09;36.801780234626776;2017-10-09;31.012272358847664;2017-10-02;24.714899349537976;2017-10-02
2017-11-06;2017;45;Agricultural;60562;1.6512004227073083;4.12800105676827;30.33397792139211;16.400046940092707;2017-11-06;30.33397792139211;2017-11-06;16.400046940092707;2017-11-06;32.083667152831914;2017-10-30;32.81173669960855;2017-10-30;33.634412955465585;2017-10-23;24.17120770152807;2017-10-23;20.694988516441608;2017-10-16;49.865709424061826;2017-10-16;28.266572157819297;2017-10-09;43.26195505486123;2017-10-09
2017-11-06;2017;45;Industrial;338533;1.506500104864223;3.3379316048952394;31.68402652912236;18.496640801378213;2017-11-06;31.68402652912236;2017-11-06;18.496640801378213;2017-11-06;29.587405028260545;2017-10-30;30.680734839033256;2017-10-30;31.549868120350407;2017-10-23;20.279558892323458;2017-10-23;33.885811870163785;2017-10-16;50.97413644253401;2017-10-16;31.47358862810112;2017-10-09;36.801780234626776;2017-10-09
2017-11-13;2017;46;Agricultural;60562;1.98144050724877;3.1372808031438852;38.139785081432684;24.478497665568604;2017-11-13;38.139785081432684;2017-11-13;24.478497665568604;2017-11-13;30.33397792139211;2017-11-06;16.400046940092707;2017-11-06;32.083667152831914;2017-10-30;32.81173669960855;2017-10-30;33.634412955465585;2017-10-23;24.17120770152807;2017-10-23;20.694988516441608;2017-10-16;49.865709424061826;2017-10-16
2017-11-13;2017;46;Industrial;338533;1.4474216693793516;4.194568919425875;42.00193732178938;20.923767720448897;2017-11-13;42.00193732178938;2017-11-13;20.923767720448897;2017-11-13;31.68402652912236;2017-11-06;18.496640801378213;2017-11-06;29.587405028260545;2017-10-30;30.680734839033256;2017-10-30;31.549868120350407;2017-10-23;20.279558892323458;2017-10-23;33.885811870163785;2017-10-16;50.97413644253401;2017-10-16
2017-11-20;2017;47;Agricultural;60562;1.6512004227073083;4.12800105676827;41.395772248346624;30.762935767512428;2017-11-20;41.395772248346624;2017-11-20;30.762935767512428;2017-11-20;38.139785081432684;2017-11-13;24.478497665568604;2017-11-13;30.33397792139211;2017-11-06;16.400046940092707;2017-11-06;32.083667152831914;2017-10-30;32.81173669960855;2017-10-30;33.634412955465585;2017-10-23;24.17120770152807;2017-10-23
2017-11-20;2017;47;Industrial;338533;1.0338726209852511;3.249313951667932;49.8122367870439;40.845719634467265;2017-11-20;49.8122367870439;2017-11-20;40.845719634467265;2017-11-20;42.00193732178938;2017-11-13;20.923767720448897;2017-11-13;31.68402652912236;2017-11-06;18.496640801378213;2017-11-06;29.587405028260545;2017-10-30;30.680734839033256;2017-10-30;31.549868120350407;2017-10-23;20.279558892323458;2017-10-23
2017-11-27;2017;48;Agricultural;60562;1.4860803804365774;4.623361183580463;35.35141448940076;19.87552283719332;2017-11-27;35.35141448940076;2017-11-27;19.87552283719332;2017-11-27;41.395772248346624;2017-11-20;30.762935767512428;2017-11-20;38.139785081432684;2017-11-13;24.478497665568604;2017-11-13;30.33397792139211;2017-11-06;16.400046940092707;2017-11-06;32.083667152831914;2017-10-30;32.81173669960855;2017-10-30
2017-11-27;2017;48;Industrial;338533;1.3292647984096086;4.37180422588049;43.232029553158426;21.220936386623098;2017-11-27;43.232029553158426;2017-11-27;21.220936386623098;2017-11-27;49.8122367870439;2017-11-20;40.845719634467265;2017-11-20;42.00193732178938;2017-11-13;20.923767720448897;2017-11-13;31.68402652912236;2017-11-06;18.496640801378213;2017-11-06;29.587405028260545;2017-10-30;30.680734839033256;2017-10-30
2017-12-04;2017;49;Agricultural;60562;1.3209603381658466;4.12800105676827;46.230501211222034;31.57949430432268;2017-12-04;46.230501211222034;2017-12-04;31.57949430432268;2017-12-04;35.35141448940076;2017-11-27;19.87552283719332;2017-11-27;41.395772248346624;2017-11-20;30.762935767512428;2017-11-20;38.139785081432684;2017-11-13;24.478497665568604;2017-11-13;30.33397792139211;2017-11-06;16.400046940092707;2017-11-06
2017-12-04;2017;49;Industrial;338533;1.0338726209852511;4.342265008138054;59.32416654008817;34.863488659215626;2017-12-04;59.32416654008817;2017-12-04;34.863488659215626;2017-12-04;43.232029553158426;2017-11-27;21.220936386623098;2017-11-27;49.8122367870439;2017-11-20;40.845719634467265;2017-11-20;42.00193732178938;2017-11-13;20.923767720448897;2017-11-13;31.68402652912236;2017-11-06;18.496640801378213;2017-11-06
2017-12-11;2017;50;Agricultural;60562;0.8256002113536541;5.448961394934117;41.98285617890881;25.17256142027309;2017-12-11;41.98285617890881;2017-12-11;25.17256142027309;2017-12-11;46.230501211222034;2017-12-04;31.57949430432268;2017-12-04;35.35141448940076;2017-11-27;19.87552283719332;2017-11-27;41.395772248346624;2017-11-20;30.762935767512428;2017-11-20;38.139785081432684;2017-11-13;24.478497665568604;2017-11-13
2017-12-11;2017;50;Industrial;338533;1.4474216693793516;3.8991767420015186;53.225069423438185;31.385654609902378;2017-12-11;53.225069423438185;2017-12-11;31.385654609902378;2017-12-11;59.32416654008817;2017-12-04;34.863488659215626;2017-12-04;43.232029553158426;2017-11-27;21.220936386623098;2017-11-27;49.8122367870439;2017-11-20;40.845719634467265;2017-11-20;42.00193732178938;2017-11-13;20.923767720448897;2017-11-13
2017-12-18;2017;51;Agricultural;60562;2.3116805917902314;4.458241141309732;56.197235982933925;39.70761980201339;2017-12-18;56.197235982933925;2017-12-18;39.70761980201339;2017-12-18;41.98285617890881;2017-12-11;25.17256142027309;2017-12-11;46.230501211222034;2017-12-04;31.57949430432268;2017-12-04;35.35141448940076;2017-11-27;19.87552283719332;2017-11-27;41.395772248346624;2017-11-20;30.762935767512428;2017-11-20
2017-12-18;2017;51;Industrial;338533;1.713274629061273;5.169363104926255;57.348405392200775;38.715911112034306;2017-12-18;57.348405392200775;2017-12-18;38.715911112034306;2017-12-18;53.225069423438185;2017-12-11;31.385654609902378;2017-12-11;59.32416654008817;2017-12-04;34.863488659215626;2017-12-04;43.232029553158426;2017-11-27;21.220936386623098;2017-11-27;49.8122367870439;2017-11-20;40.845719634467265;2017-11-20
2017-12-25;2017;52;Agricultural;60562;2.3116805917902314;5.448961394934117;37.93540561269395;24.576998516357783;2017-12-25;37.93540561269395;2017-12-25;24.576998516357783;2017-12-25;56.197235982933925;2017-12-18;39.70761980201339;2017-12-18;41.98285617890881;2017-12-11;25.17256142027309;2017-12-11;46.230501211222034;2017-12-04;31.57949430432268;2017-12-04;35.35141448940076;2017-11-27;19.87552283719332;2017-11-27
2017-12-25;2017;52;Industrial;338533;1.8905099355158876;3.5742453468347253;37.516788982607466;27.29216048509208;2017-12-25;37.516788982607466;2017-12-25;27.29216048509208;2017-12-25;57.348405392200775;2017-12-18;38.715911112034306;2017-12-18;53.225069423438185;2017-12-11;31.385654609902378;2017-12-11;59.32416654008817;2017-12-04;34.863488659215626;2017-12-04;43.232029553158426;2017-11-27;21.220936386623098;2017-11-27
2018-01-01;2018;1;Agricultural;60224;2.98884165781084;4.649309245483528;40.00009991930407;24.439342856297877;2018-01-01;40.00009991930407;2018-01-01;24.439342856297877;2018-01-01;37.93540561269395;2017-12-25;24.576998516357783;2017-12-25;56.197235982933925;2017-12-18;39.70761980201339;2017-12-18;41.98285617890881;2017-12-11;25.17256142027309;2017-12-11;46.230501211222034;2017-12-04;31.57949430432268;2017-12-04
2018-01-01;2018;1;Industrial;338804;1.918513358756095;4.89958796236172;44.46479112919831;31.947252833766772;2018-01-01;44.46479112919831;2018-01-01;31.947252833766772;2018-01-01;37.516788982607466;2017-12-25;27.29216048509208;2017-12-25;57.348405392200775;2017-12-18;38.715911112034306;2017-12-18;53.225069423438185;2017-12-11;31.385654609902378;2017-12-11;59.32416654008817;2017-12-04;34.863488659215626;2017-12-04
2018-01-08;2018;2;Agricultural;60224;2.98884165781084;4.483262486716259;32.930693604742046;26.548749213109073;2018-01-08;32.930693604742046;2018-01-08;26.548749213109073;2018-01-08;40.00009991930407;2018-01-01;24.439342856297877;2018-01-01;37.93540561269395;2017-12-25;24.576998516357783;2017-12-25;56.197235982933925;2017-12-18;39.70761980201339;2017-12-18;41.98285617890881;2017-12-11;25.17256142027309;2017-12-11
2018-01-08;2018;2;Industrial;338804;1.9480289488908042;5.22425945384352;35.07886077471576;28.43510193947133;2018-01-08;35.07886077471576;2018-01-08;28.43510193947133;2018-01-08;44.46479112919831;2018-01-01;31.947252833766772;2018-01-01;37.516788982607466;2017-12-25;27.29216048509208;2017-12-25;57.348405392200775;2017-12-18;38.715911112034306;2017-12-18;53.225069423438185;2017-12-11;31.385654609902378;2017-12-11
2018-01-15;2018;3;Agricultural;60224;2.1586078639744954;5.313496280552603;41.19138159034353;27.846580562843542;2018-01-15;41.19138159034353;2018-01-15;27.846580562843542;2018-01-15;32.930693604742046;2018-01-08;26.548749213109073;2018-01-08;40.00009991930407;2018-01-01;24.439342856297877;2018-01-01;37.93540561269395;2017-12-25;24.576998516357783;2017-12-25;56.197235982933925;2017-12-18;39.70761980201339;2017-12-18
2018-01-15;2018;3;Industrial;338804;1.4462639166007487;4.1616982089939905;47.27038118942937;34.484125109656524;2018-01-15;47.27038118942937;2018-01-15;34.484125109656524;2018-01-15;35.07886077471576;2018-01-08;28.43510193947133;2018-01-08;44.46479112919831;2018-01-01;31.947252833766772;2018-01-01;37.516788982607466;2017-12-25;27.29216048509208;2017-12-25;57.348405392200775;2017-12-18;38.715911112034306;2017-12-18
2018-01-22;2018;4;Agricultural;60224;2.6567481402763016;3.6530286928799147;39.164191921112334;30.373537650354262;2018-01-22;39.164191921112334;2018-01-22;30.373537650354262;2018-01-22;41.19138159034353;2018-01-15;27.846580562843542;2018-01-15;32.930693604742046;2018-01-08;26.548749213109073;2018-01-08;40.00009991930407;2018-01-01;24.439342856297877;2018-01-01;37.93540561269395;2017-12-25;24.576998516357783;2017-12-25
2018-01-22;2018;4;Industrial;338804;1.8299665883519676;4.486369700475791;39.58913409846333;41.67359254664404;2018-01-22;39.58913409846333;2018-01-22;41.67359254664404;2018-01-22;47.27038118942937;2018-01-15;34.484125109656524;2018-01-15;35.07886077471576;2018-01-08;28.43510193947133;2018-01-08;44.46479112919831;2018-01-01;31.947252833766772;2018-01-01;37.516788982607466;2017-12-25;27.29216048509208;2017-12-25
2018-01-29;2018;5;Agricultural;60224;1.49442082890542;4.151168969181722;33.08320996573592;20.76682679104825;2018-01-29;33.08320996573592;2018-01-29;20.76682679104825;2018-01-29;39.164191921112334;2018-01-22;30.373537650354262;2018-01-22;41.19138159034353;2018-01-15;27.846580562843542;2018-01-15;32.930693604742046;2018-01-08;26.548749213109073;2018-01-08;40.00009991930407;2018-01-01;24.439342856297877;2018-01-01
2018-01-29;2018;5;Industrial;338804;1.8594821784866766;5.342321814382357;38.4553793120751;32.94268965171185;2018-01-29;38.4553793120751;2018-01-29;32.94268965171185;2018-01-29;39.58913409846333;2018-01-22;41.67359254664404;2018-01-22;47.27038118942937;2018-01-15;34.484125109656524;2018-01-15;35.07886077471576;2018-01-08;28.43510193947133;2018-01-08;44.46479112919831;2018-01-01;31.947252833766772;2018-01-01
2018-02-05;2018;6;Agricultural;60224;0.9962805526036131;2.8227948990435707;33.023195220773076;32.2858452581636;2018-02-05;33.023195220773076;2018-02-05;32.2858452581636;2018-02-05;33.08320996573592;2018-01-29;20.76682679104825;2018-01-29;39.164191921112334;2018-01-22;30.373537650354262;2018-01-22;41.19138159034353;2018-01-15;27.846580562843542;2018-01-15;32.930693604742046;2018-01-08;26.548749213109073;2018-01-08
2018-02-05;2018;6;Industrial;338804;1.357717146196621;4.515885290610501;39.01397854625299;32.487072642363145;2018-02-05;39.01397854625299;2018-02-05;32.487072642363145;2018-02-05;38.4553793120751;2018-01-29;32.94268965171185;2018-01-29;39.58913409846333;2018-01-22;41.67359254664404;2018-01-22;47.27038118942937;2018-01-15;34.484125109656524;2018-01-15;35.07886077471576;2018-01-08;28.43510193947133;2018-01-08
2018-02-12;2018;7;Agricultural;60224;1.8265143464399574;3.819075451647184;36.64949744603724;33.15233997067907;2018-02-12;36.64949744603724;2018-02-12;33.15233997067907;2018-02-12;33.023195220773076;2018-02-05;32.2858452581636;2018-02-05;33.08320996573592;2018-01-29;20.76682679104825;2018-01-29;39.164191921112334;2018-01-22;30.373537650354262;2018-01-22;41.19138159034353;2018-01-15;27.846580562843542;2018-01-15
2018-02-12;2018;7;Industrial;338804;1.5052950968701668;4.102667028724572;39.48191662297709;33.88424553717421;2018-02-12;39.48191662297709;2018-02-12;33.88424553717421;2018-02-12;39.01397854625299;2018-02-05;32.487072642363145;2018-02-05;38.4553793120751;2018-01-29;32.94268965171185;2018-01-29;39.58913409846333;2018-01-22;41.67359254664404;2018-01-22;47.27038118942937;2018-01-15;34.484125109656524;2018-01-15
2018-02-19;2018;8;Agricultural;60224;0.6641870350690754;3.6530286928799147;24.039910685239402;23.989234909650133;2018-02-19;24.039910685239402;2018-02-19;23.989234909650133;2018-02-19;36.64949744603724;2018-02-12;33.15233997067907;2018-02-12;33.023195220773076;2018-02-05;32.2858452581636;2018-02-05;33.08320996573592;2018-01-29;20.76682679104825;2018-01-29;39.164191921112334;2018-01-22;30.373537650354262;2018-01-22
2018-02-19;2018;8;Industrial;338804;1.8004509982172583;4.752010011688174;40.01711805357295;30.997289948281917;2018-02-19;40.01711805357295;2018-02-19;30.997289948281917;2018-02-19;39.48191662297709;2018-02-12;33.88424553717421;2018-02-12;39.01397854625299;2018-02-05;32.487072642363145;2018-02-05;38.4553793120751;2018-01-29;32.94268965171185;2018-01-29;39.58913409846333;2018-01-22;41.67359254664404;2018-01-22
2018-02-26;2018;9;Agricultural;60224;1.162327311370882;2.324654622741764;27.281239041619667;32.88560190290294;2018-02-26;27.281239041619667;2018-02-26;32.88560190290294;2018-02-26;24.039910685239402;2018-02-19;23.989234909650133;2018-02-19;36.64949744603724;2018-02-12;33.15233997067907;2018-02-12;33.023195220773076;2018-02-05;32.2858452581636;2018-02-05;33.08320996573592;2018-01-29;20.76682679104825;2018-01-29
2018-02-26;2018;9;Industrial;338804;1.5052950968701668;4.397822930071664;56.12242936562728;37.12637232866331;2018-02-26;56.12242936562728;2018-02-26;37.12637232866331;2018-02-26;40.01711805357295;2018-02-19;30.997289948281917;2018-02-19;39.48191662297709;2018-02-12;33.88424553717421;2018-02-12;39.01397854625299;2018-02-05;32.487072642363145;2018-02-05;38.4553793120751;2018-01-29;32.94268965171185;2018-01-29
